ticker,zacks_x_ind_desc,comp_name,comp_name_2,country_code,market_val,pe_ratio_12m,price_per_sales,price_book,div_yield,cons_recom_curr,held_by_insiders_pct,held_by_institutions_pct,link,sector
NMM,Transportation - Shipping,navios-maritime-partners-lp,Navios Maritime Partners LP,,754.91,1.75,0.68,0.34,0.8,1,0,12.18,<a href='https://www.macrotrends.net/stocks/charts/NMM/navios-maritime-partners-lp/stock-price-history'>Navios Maritime Partners LP (NMM)</a>,Transportation
EGLE,Transportation - Shipping,eagle-bulk-shipping,Eagle Bulk Shipping,United States,683.91,2.81,0.91,0.84,14.4,1,2.2,79.88,<a href='https://www.macrotrends.net/stocks/charts/EGLE/eagle-bulk-shipping/stock-price-history'>Eagle Bulk Shipping (EGLE)</a>,Transportation
LPG,Transportation - Shipping,dorian-lpg,Dorian LPG,United States,660.14,8.39,2.19,0.8,33.62,1,24.2,78.4,<a href='https://www.macrotrends.net/stocks/charts/LPG/dorian-lpg/stock-price-history'>Dorian LPG (LPG)</a>,Transportation
GNK,Transportation - Shipping,genco-shipping-trading,Genco Shipping & Trading,United States,654.8,3.06,1.1,0.67,20.17,1,2.5,67.67,<a href='https://www.macrotrends.net/stocks/charts/GNK/genco-shipping-trading/stock-price-history'>Genco Shipping & Trading (GNK)</a>,Transportation
GSL,Transportation - Shipping,global-ship-lease,Global Ship Lease,United Kingdom,606.72,2.07,0.96,0.66,9.08,1,0,45.86,<a href='https://www.macrotrends.net/stocks/charts/GSL/global-ship-lease/stock-price-history'>Global Ship Lease (GSL)</a>,Transportation
NAT,Transportation - Shipping,nordic-american-tankers,Nordic American Tankers,Bermuda,570.71,0,4.74,1.11,6.78,1,2.85,40.41,<a href='https://www.macrotrends.net/stocks/charts/NAT/nordic-american-tankers/stock-price-history'>Nordic American Tankers (NAT)</a>,Transportation
ASC,Transportation - Shipping,ardmore-shipping,Ardmore Shipping,Bermuda,552.98,6.68,1.51,1.33,0,1,0,64.35,<a href='https://www.macrotrends.net/stocks/charts/ASC/ardmore-shipping/stock-price-history'>Ardmore Shipping (ASC)</a>,Transportation
TK,Transportation - Shipping,teekay,Teekay,Bermuda,440.33,16.04,0.44,0.36,0,0,2.38,20.5,<a href='https://www.macrotrends.net/stocks/charts/TK/teekay/stock-price-history'>Teekay (TK)</a>,Transportation
NETI,Transportation - Shipping,eneti,Eneti,,394.23,198.4,2.33,0.56,0.4,1,0,65.08,<a href='https://www.macrotrends.net/stocks/charts/NETI/eneti/stock-price-history'>Eneti (NETI)</a>,Transportation
SB,Transportation - Shipping,safe-bulkers,Safe Bulkers,,361.27,2.09,1.02,0.48,6.73,2,40.25,25.95,<a href='https://www.macrotrends.net/stocks/charts/SB/safe-bulkers/stock-price-history'>Safe Bulkers (SB)</a>,Transportation
KNOP,Transportation - Shipping,knot-offshore-partners-lp,KNOT Offshore Partners LP,United Kingdom,336.55,4.72,1.25,0.58,20.99,1,0,15.93,<a href='https://www.macrotrends.net/stocks/charts/KNOP/knot-offshore-partners-lp/stock-price-history'>KNOT Offshore Partners LP (KNOP)</a>,Transportation
GLOP,Transportation - Shipping,gaslog-partners-lp,GasLog Partners LP,Greece,332.62,3.39,0.94,0.51,0.63,3,0,12.32,<a href='https://www.macrotrends.net/stocks/charts/GLOP/gaslog-partners-lp/stock-price-history'>GasLog Partners LP (GLOP)</a>,Transportation
DSX,Transportation - Shipping,diana-shipping-inc,Diana Shipping Inc,Greece,327.56,2.71,1.16,0.76,18.42,1.67,0,18.53,<a href='https://www.macrotrends.net/stocks/charts/DSX/diana-shipping-inc/stock-price-history'>Diana Shipping Inc (DSX)</a>,Transportation
GRIN,Transportation - Shipping,grindrod-shipping-holdings,Grindrod Shipping Holdings,Singapore,313.77,1.93,0.6,0.81,20.61,0,9.77,43.14,<a href='https://www.macrotrends.net/stocks/charts/GRIN/grindrod-shipping-holdings/stock-price-history'>Grindrod Shipping Holdings (GRIN)</a>,Transportation
TNP,Transportation - Shipping,tsakos-energy-navigation,Tsakos Energy Navigation,Greece,285.86,10.07,0.39,0.21,1.91,2,1,36.87,<a href='https://www.macrotrends.net/stocks/charts/TNP/tsakos-energy-navigation/stock-price-history'>Tsakos Energy Navigation (TNP)</a>,Transportation
CPLP,Transportation - Shipping,capital-product-partners,Capital Product Partners,Greece,267.52,3.46,0.95,0.44,4.43,1,0,40.51,<a href='https://www.macrotrends.net/stocks/charts/CPLP/capital-product-partners/stock-price-history'>Capital Product Partners (CPLP)</a>,Transportation
OSG,Transportation - Shipping,overseas-shipholding,Overseas Shipholding,United States,261.16,20.6,0.59,0.79,0,0,6.27,51.62,<a href='https://www.macrotrends.net/stocks/charts/OSG/overseas-shipholding/stock-price-history'>Overseas Shipholding (OSG)</a>,Transportation
PANL,Transportation - Shipping,pangaea-logistics-solutions,Pangaea Logistics Solutions,United States,251.2,2.64,0.31,0.7,7.31,1,22.49,45.35,<a href='https://www.macrotrends.net/stocks/charts/PANL/pangaea-logistics-solutions/stock-price-history'>Pangaea Logistics Solutions (PANL)</a>,Transportation
SMHI,Transportation - Shipping,seacor-marine-holdings,SEACOR Marine Holdings,United States,245.66,0,1.18,0.63,0,0,13.98,53.87,<a href='https://www.macrotrends.net/stocks/charts/SMHI/seacor-marine-holdings/stock-price-history'>SEACOR Marine Holdings (SMHI)</a>,Transportation
ESEA,Transportation - Shipping,euroseas,Euroseas,Greece,132.65,1.35,0.74,0.89,10.73,1,55.9,4.11,<a href='https://www.macrotrends.net/stocks/charts/ESEA/euroseas/stock-price-history'>Euroseas (ESEA)</a>,Transportation
MMLP,Transportation - Shipping,martin-midstream-partners,Martin Midstream Partners,United States,130.15,6.84,0.12,0,0.6,3,17,34.96,<a href='https://www.macrotrends.net/stocks/charts/MMLP/martin-midstream-partners/stock-price-history'>Martin Midstream Partners (MMLP)</a>,Transportation
CTRM,Transportation - Shipping,castor-maritime,Castor Maritime,,106.15,1.13,0.42,0.25,0,0,0,1.44,<a href='https://www.macrotrends.net/stocks/charts/CTRM/castor-maritime/stock-price-history'>Castor Maritime (CTRM)</a>,Transportation
GASS,Transportation - Shipping,stealthgas,StealthGas,Greece,98.94,3.45,0.68,0.2,0,0,22.1,45.67,<a href='https://www.macrotrends.net/stocks/charts/GASS/stealthgas/stock-price-history'>StealthGas (GASS)</a>,Transportation
SHIP,Transportation - Shipping,seanergy-maritime-holdings-corp,Seanergy Maritime Holdings Corp,Greece,82.08,2.23,0.54,0.36,18.66,0,0,1.41,<a href='https://www.macrotrends.net/stocks/charts/SHIP/seanergy-maritime-holdings-corp/stock-price-history'>Seanergy Maritime Holdings Corp (SHIP)</a>,Transportation
OMEX,Transportation - Shipping,odyssey-marine-exploration,Odyssey Marine Exploration,United States,68.79,0,53,0,0,0,7.7,36.14,<a href='https://www.macrotrends.net/stocks/charts/OMEX/odyssey-marine-exploration/stock-price-history'>Odyssey Marine Exploration (OMEX)</a>,Transportation
PXS,Transportation - Shipping,pyxis-tankers,Pyxis Tankers,Greece,51.26,32.2,1.07,0.93,0,1.67,54.6,1.65,<a href='https://www.macrotrends.net/stocks/charts/PXS/pyxis-tankers/stock-price-history'>Pyxis Tankers (PXS)</a>,Transportation
EDRY,Transportation - Shipping,eurodry,EuroDry,Greece,50.58,1.31,0.65,0.47,0,1,0,2.27,<a href='https://www.macrotrends.net/stocks/charts/EDRY/eurodry/stock-price-history'>EuroDry (EDRY)</a>,Transportation
IMPP,Transportation - Shipping,imperial-petroleum,Imperial Petroleum,Greece,34.85,0,0.55,2.03,0,0,0,3.01,<a href='https://www.macrotrends.net/stocks/charts/IMPP/imperial-petroleum/stock-price-history'>Imperial Petroleum (IMPP)</a>,Transportation
PME,Transportation - Shipping,pingtan-marine-enterprise,Pingtan Marine Enterprise,China,31.97,0,0.19,0.39,0,0,52.8,0.38,<a href='https://www.macrotrends.net/stocks/charts/PME/pingtan-marine-enterprise/stock-price-history'>Pingtan Marine Enterprise (PME)</a>,Transportation
NM,Transportation - Shipping,navios-maritime-holdings,Navios Maritime Holdings,,27.18,0.29,0.05,0.25,0,1,0,15.68,<a href='https://www.macrotrends.net/stocks/charts/NM/navios-maritime-holdings/stock-price-history'>Navios Maritime Holdings (NM)</a>,Transportation
USEA,Transportation - Shipping,united-maritime,United Maritime,Greece,26.43,0,0,0.74,0,0,0,15.11,<a href='https://www.macrotrends.net/stocks/charts/USEA/united-maritime/stock-price-history'>United Maritime (USEA)</a>,Transportation
GLBS,Transportation - Shipping,globus-maritime,Globus Maritime,Greece,11.9,0.57,0.17,0.07,0,0,59.2,8.4,<a href='https://www.macrotrends.net/stocks/charts/GLBS/globus-maritime/stock-price-history'>Globus Maritime (GLBS)</a>,Transportation
TOPS,Transportation - Shipping,top-ships,TOP Ships,Greece,4.29,0,0,0.04,0,0,0,0,<a href='https://www.macrotrends.net/stocks/charts/TOPS/top-ships/stock-price-history'>TOP Ships (TOPS)</a>,Transportation
OP,Transportation - Shipping,oceanpal,OceanPal,Greece,3.28,0,0,0.01,36.36,0,0,6.85,<a href='https://www.macrotrends.net/stocks/charts/OP/oceanpal/stock-price-history'>OceanPal (OP)</a>,Transportation
PSHG,Transportation - Shipping,performance-shipping,Performance Shipping,Greece,2.25,0,0.04,0.02,0,0,0,0,<a href='https://www.macrotrends.net/stocks/charts/PSHG/performance-shipping/stock-price-history'>Performance Shipping (PSHG)</a>,Transportation
MHK,Textile - Home Furnishings,mohawk-industries,Mohawk Industries,United States,7257.49,7.89,0.61,0.93,0,2.93,17.4,75.85,<a href='https://www.macrotrends.net/stocks/charts/MHK/mohawk-industries/stock-price-history'>Mohawk Industries (MHK)</a>,Consumer Discretionary
TILE,Textile - Home Furnishings,interface,Interface,United States,607.87,7.41,0.47,1.9,0.38,1,2.1,90.45,<a href='https://www.macrotrends.net/stocks/charts/TILE/interface/stock-price-history'>Interface (TILE)</a>,
CULP,Textile - Home Furnishings,culp,Culp,United States,64.42,0,0.25,0.63,0,0,5.1,59.96,<a href='https://www.macrotrends.net/stocks/charts/CULP/culp/stock-price-history'>Culp (CULP)</a>,
CRWS,Textile - Home Furnishings,crown-crafts,Crown Crafts,United States,55.08,6.67,0.66,1.14,5.85,0,11.5,35.61,<a href='https://www.macrotrends.net/stocks/charts/CRWS/crown-crafts/stock-price-history'>Crown Crafts (CRWS)</a>,
SGBX,Textile - Home Furnishings,safe-green-holdings,Safe & Green Holdings,United States,20.36,0,0.71,1.12,0,0,8,17.25,<a href='https://www.macrotrends.net/stocks/charts/SGBX/safe-green-holdings/stock-price-history'>Safe & Green Holdings (SGBX)</a>,
DXYN,Textile - Home Furnishings,dixie,Dixie,United States,12.91,0,0.04,0.26,0,0,16.46,35.88,<a href='https://www.macrotrends.net/stocks/charts/DXYN/dixie/stock-price-history'>Dixie (DXYN)</a>,
WSC,Furniture Manufacturing,willscot-mobile-mini-holdings,WillScot Mobile Mini Holdings,United States,9377.06,35.91,4.24,5.64,0,1,2.8,97.25,<a href='https://www.macrotrends.net/stocks/charts/WSC/willscot-mobile-mini-holdings/stock-price-history'>WillScot Mobile Mini Holdings (WSC)</a>,
LEG,Furniture Manufacturing,leggett-platt,Leggett & Platt,United States,4483.77,12.76,0.85,2.87,5.2,3,1.57,69.42,<a href='https://www.macrotrends.net/stocks/charts/LEG/leggett-platt/stock-price-history'>Leggett & Platt (LEG)</a>,
LZB,Furniture Manufacturing,la-z-boy,La-Z-Boy,United States,1052.95,6.63,0.43,1.19,2.97,3,1.83,96.55,<a href='https://www.macrotrends.net/stocks/charts/LZB/la-z-boy/stock-price-history'>La-Z-Boy (LZB)</a>,
AMWD,Furniture Manufacturing,american-woodmark,American Woodmark,United States,857.02,8.69,0.41,1.03,0,3.5,1,90.6,<a href='https://www.macrotrends.net/stocks/charts/AMWD/american-woodmark/stock-price-history'>American Woodmark (AMWD)</a>,
SNBR,Furniture Manufacturing,sleep-number,Sleep Number,United States,614.49,12.04,0.29,0,0,3.17,6.8,0,<a href='https://www.macrotrends.net/stocks/charts/SNBR/sleep-number/stock-price-history'>Sleep Number (SNBR)</a>,
KBAL,Furniture Manufacturing,kimball,Kimball,United States,261.41,16.93,0.38,1.2,5.06,0,2.6,65.11,<a href='https://www.macrotrends.net/stocks/charts/KBAL/kimball/stock-price-history'>Kimball (KBAL)</a>,
HOFT,Furniture Manufacturing,hooker-furnishings,Hooker Furnishings,United States,219.27,23.89,0.37,0.87,4.55,0,1.6,69.13,<a href='https://www.macrotrends.net/stocks/charts/HOFT/hooker-furnishings/stock-price-history'>Hooker Furnishings (HOFT)</a>,
BSET,Furniture Manufacturing,bassett-furniture-industries,Bassett Furniture Industries,United States,158.85,6.65,0.32,0.81,3.69,1,7.2,57.01,<a href='https://www.macrotrends.net/stocks/charts/BSET/bassett-furniture-industries/stock-price-history'>Bassett Furniture Industries (BSET)</a>,
FLXS,Furniture Manufacturing,flexsteel-industries,Flexsteel Industries,United States,83.58,60.96,0.17,0.64,3.79,0,12,60.24,<a href='https://www.macrotrends.net/stocks/charts/FLXS/flexsteel-industries/stock-price-history'>Flexsteel Industries (FLXS)</a>,
NTZ,Furniture Manufacturing,"natuzzi,-spa","Natuzzi, S.p.A",Italy,81.4,11.41,0,0.78,0,0,0.57,16.7,"<a href='https://www.macrotrends.net/stocks/charts/NTZ/natuzzi,-spa/stock-price-history'>Natuzzi, S.p.A (NTZ)</a>",
VIRC,Furniture Manufacturing,virco-manufacturing,Virco Manufacturing,United States,74.25,0,0.32,1.16,0,1,20.67,19.02,<a href='https://www.macrotrends.net/stocks/charts/VIRC/virco-manufacturing/stock-price-history'>Virco Manufacturing (VIRC)</a>,
NVFY,Furniture Manufacturing,nova-lifestyle,Nova Lifestyle,United States,3.42,0,0.25,0.23,0,0,33.03,2.97,<a href='https://www.macrotrends.net/stocks/charts/NVFY/nova-lifestyle/stock-price-history'>Nova Lifestyle (NVFY)</a>,
BJ,Consumer Products - Miscellaneous Staples,bjs-wholesale-club-holdings,BJ's Wholesale Club Holdings,United States,9295.45,18.5,0.5,9.86,0,1.88,2.1,93.72,<a href='https://www.macrotrends.net/stocks/charts/BJ/bjs-wholesale-club-holdings/stock-price-history'>BJ's Wholesale Club Holdings (BJ)</a>,
HRB,Consumer Products - Miscellaneous Staples,h-r-block,H&R Block,United States,5702.57,10.39,1.65,0,3.16,2.5,1,90.05,<a href='https://www.macrotrends.net/stocks/charts/HRB/h-r-block/stock-price-history'>H&R Block (HRB)</a>,
MCW,Consumer Products - Miscellaneous Staples,mister-car-wash,Mister Car Wash,United States,3027.71,27.64,3.55,3.9,0,2.56,71.9,0,<a href='https://www.macrotrends.net/stocks/charts/MCW/mister-car-wash/stock-price-history'>Mister Car Wash (MCW)</a>,
PTVE,Consumer Products - Miscellaneous Staples,pactiv-evergreen,Pactiv Evergreen,United States,2064.29,8.06,0.33,1.41,3.45,2.4,0.22,21.48,<a href='https://www.macrotrends.net/stocks/charts/PTVE/pactiv-evergreen/stock-price-history'>Pactiv Evergreen (PTVE)</a>,
MNRO,Consumer Products - Miscellaneous Staples,monro-muffler-brake,Monro Muffler Brake,United States,1476.52,30.48,1.09,2.05,2.39,3,4.5,0,<a href='https://www.macrotrends.net/stocks/charts/MNRO/monro-muffler-brake/stock-price-history'>Monro Muffler Brake (MNRO)</a>,
RCII,Consumer Products - Miscellaneous Staples,rent-a-center,Rent-A-Center,United States,1358.91,6.24,0.31,2.48,5.57,1.71,11,86.08,<a href='https://www.macrotrends.net/stocks/charts/RCII/rent-a-center/stock-price-history'>Rent-A-Center (RCII)</a>,
SP,Consumer Products - Miscellaneous Staples,sp-plus,SP Plus,United States,713.11,13,0.48,3.41,0,1,1.03,98.85,<a href='https://www.macrotrends.net/stocks/charts/SP/sp-plus/stock-price-history'>SP Plus (SP)</a>,
BV,Consumer Products - Miscellaneous Staples,brightview-holdings,BrightView Holdings,United States,685.41,8.01,0.25,0.56,0,3.67,4.6,94.15,<a href='https://www.macrotrends.net/stocks/charts/BV/brightview-holdings/stock-price-history'>BrightView Holdings (BV)</a>,
CMPR,Consumer Products - Miscellaneous Staples,cimpress,Cimpress,Ireland,679.95,0,0.23,0,0,1,18,79.14,<a href='https://www.macrotrends.net/stocks/charts/CMPR/cimpress/stock-price-history'>Cimpress (CMPR)</a>,
AAN,Consumer Products - Miscellaneous Staples,aarons,Aaron's,United States,401.68,5.08,0.19,0.57,3.45,2.86,3.5,91.43,<a href='https://www.macrotrends.net/stocks/charts/AAN/aarons/stock-price-history'>Aaron's (AAN)</a>,
EM,Consumer Products - Miscellaneous Staples,smart-share-global,Smart Share Global,China,368.81,0,0.79,0.87,0,0,17.76,6.55,<a href='https://www.macrotrends.net/stocks/charts/EM/smart-share-global/stock-price-history'>Smart Share Global (EM)</a>,
FXLV,Consumer Products - Miscellaneous Staples,f45-training-holdings,F45 Training Holdings,United States,258.83,8.68,1.51,6.1,0,2.71,62.1,48.94,<a href='https://www.macrotrends.net/stocks/charts/FXLV/f45-training-holdings/stock-price-history'>F45 Training Holdings (FXLV)</a>,
EEX,Consumer Products - Miscellaneous Staples,emerald-holding,Emerald Holding,United States,236.63,5.3,0.87,0,0,0,3.5,18.12,<a href='https://www.macrotrends.net/stocks/charts/EEX/emerald-holding/stock-price-history'>Emerald Holding (EEX)</a>,
BODY,Consumer Products - Miscellaneous Staples,beachbody,Beachbody,United States,163.07,0,0.21,0.65,0,2,52.7,19.65,<a href='https://www.macrotrends.net/stocks/charts/BODY/beachbody/stock-price-history'>Beachbody (BODY)</a>,
GNSS,Consumer Products - Miscellaneous Staples,genasys,Genasys,United States,136.54,0,2.53,2.7,0,1,5.2,56.26,<a href='https://www.macrotrends.net/stocks/charts/GNSS/genasys/stock-price-history'>Genasys (GNSS)</a>,
PET,Consumer Products - Miscellaneous Staples,wag!-group,Wag! Group,United States,97.47,0,0,16.36,0,1,21.2,88.05,<a href='https://www.macrotrends.net/stocks/charts/PET/wag!-group/stock-price-history'>Wag! Group (PET)</a>,
WFCF,Consumer Products - Miscellaneous Staples,where-food-comes-from,Where Food Comes From,United States,80.94,36.75,3.3,6.15,0,0,53.9,5.12,<a href='https://www.macrotrends.net/stocks/charts/WFCF/where-food-comes-from/stock-price-history'>Where Food Comes From (WFCF)</a>,
COE,Consumer Products - Miscellaneous Staples,51talk-online-education-group,51Talk Online Education Group,China,34.25,0,0.21,2.99,0,0,6.4,15.39,<a href='https://www.macrotrends.net/stocks/charts/COE/51talk-online-education-group/stock-price-history'>51Talk Online Education Group (COE)</a>,
REYN,Consumer Products - Misc. Discretionary,reynolds-consumer-products,Reynolds Consumer Products,United States,6346.25,23.81,1.7,3.53,3.04,2.71,0.11,29.91,<a href='https://www.macrotrends.net/stocks/charts/REYN/reynolds-consumer-products/stock-price-history'>Reynolds Consumer Products (REYN)</a>,
ASAI,Consumer Products - Misc. Discretionary,sendas-distribuidora-sa,Sendas Distribuidora S.A,Brazil,4919.06,0,0,7.17,0.82,1,0.41,4.45,<a href='https://www.macrotrends.net/stocks/charts/ASAI/sendas-distribuidora-sa/stock-price-history'>Sendas Distribuidora S.A (ASAI)</a>,
RLX,Consumer Products - Misc. Discretionary,rlx-technology,RLX Technology,China,3960.96,10.63,0,1.81,0,0,0,16.88,<a href='https://www.macrotrends.net/stocks/charts/RLX/rlx-technology/stock-price-history'>RLX Technology (RLX)</a>,
PBH,Consumer Products - Misc. Discretionary,prestige-consumer-healthcare,Prestige Consumer Healthcare,United States,3290.5,16.57,2.97,2.03,0,1.67,1.6,99.98,<a href='https://www.macrotrends.net/stocks/charts/PBH/prestige-consumer-healthcare/stock-price-history'>Prestige Consumer Healthcare (PBH)</a>,
